date,code,open,high,low,close,preclose,volume,amount
2021-01-11,sh.000300,5504.2358,5555.6916,5412.5046,5441.1583,5495.4306,23183598300,522298482544.3000
2021-01-12,sh.000300,5419.4996,5596.3525,5417.6272,5596.3525,5441.1583,22422018600,486233760739.8000
2021-01-13,sh.000300,5609.2637,5644.7195,5535.1435,5577.9711,5596.3525,26156988600,546959736365.5000
2021-01-14,sh.000300,5556.2125,5568.0179,5458.6818,5470.4563,5577.9711,24368338000,501890111879.0000
2021-01-15,sh.000300,5471.3910,5500.6348,5390.2737,5458.0812,5470.4563,23863743500,475709920372.3000
2021-01-18,sh.000300,5438.1618,5541.4613,5410.7750,5518.5205,5458.0812,20705186900,422717209153.0000
2021-01-19,sh.000300,5525.9690,5532.4793,5415.7166,5437.5234,5518.5205,21104342500,433205176449.9000
2021-01-20,sh.000300,5439.9111,5496.0493,5426.5357,5476.4336,5437.5234,17091326000,373770384496.4000
2021-01-21,sh.000300,5492.9587,5593.1058,5490.5626,5564.9693,5476.4336,20995019700,453183684478.9000
2021-01-22,sh.000300,5562.3790,5573.6594,5513.8769,5569.7760,5564.9693,19930002000,456622193435.6000
2021-01-25,sh.000300,5564.1237,5655.4795,5543.2663,5625.9232,5569.7760,19704701900,508166980802.0000
2021-01-26,sh.000300,5600.9017,5600.9017,5505.9962,5512.9678,5625.9232,17190459000,415008069865.0000
2021-01-27,sh.000300,5505.7708,5534.9928,5449.6385,5528.0034,5512.9678,16019084100,376892605839.1000
2021-01-28,sh.000300,5450.3695,5462.2352,5360.3766,5377.1427,5528.0034,17048558500,376166523177.5000
2021-01-29,sh.000300,5413.9684,5430.2015,5288.0955,5351.9646,5377.1427,18217878400,390287690019.0000
2021-02-01,sh.000300,5356.8535,5422.2990,5342.0458,5417.6484,5351.9646,16631370600,346859083730.0000
2021-02-02,sh.000300,5429.7032,5503.2145,5411.5173,5501.0915,5417.6484,16521056500,380016716111.9000
2021-02-03,sh.000300,5499.2961,5532.8864,5473.1237,5485.2008,5501.0915,18805431700,404343602637.7000
2021-02-04,sh.000300,5453.9764,5510.0535,5411.5749,5473.9475,5485.2008,18057565400,397995205379.9000
2021-02-05,sh.000300,5494.7011,5550.7714,5477.6517,5483.4140,5473.9475,18969959800,395400134490.0000
2021-02-08,sh.000300,5506.1423,5576.4908,5479.8529,5564.5618,5483.4140,16403377500,367582771658.8000
2021-02-09,sh.000300,5584.1650,5686.2502,5555.0537,5686.2502,5564.5618,16488726000,378769121171.9000
2021-02-10,sh.000300,5709.6840,5823.4219,5707.3295,5807.7191,5686.2502,17016978600,417056463360.9000
2021-02-18,sh.000300,5922.0714,5930.9122,5747.6631,5768.3814,5807.7191,21884868600,507481235977.7000
2021-02-19,sh.000300,5734.0193,5787.8871,5667.3209,5778.8420,5768.3814,21447578000,456433793702.1000
2021-02-22,sh.000300,5785.5097,5785.5097,5597.3327,5597.3327,5778.8420,28212438200,543633153216.5000
2021-02-23,sh.000300,5542.6841,5644.7551,5541.1092,5579.6681,5597.3327,23380772700,424904470814.2000
2021-02-24,sh.000300,5591.4795,5598.8284,5379.7278,5437.5683,5579.6681,22542861000,472369211004.2000
2021-02-25,sh.000300,5494.4706,5527.6296,5444.1646,5469.5584,5437.5683,23073602800,412206157140.7000
2021-02-26,sh.000300,5343.9041,5416.3197,5318.8579,5336.7609,5469.5584,21226454300,405717700127.9000
2021-03-01,sh.000300,5389.2499,5421.5550,5345.9449,5418.7837,5336.7609,17746352300,358146545967.0000
2021-03-02,sh.000300,5453.2847,5454.9687,5305.0545,5349.6301,5418.7837,19651111500,376444604695.3000
2021-03-03,sh.000300,5327.3467,5452.3960,5316.4809,5452.2125,5349.6301,19470905400,337610313596.0000
2021-03-04,sh.000300,5388.4785,5392.3725,5254.7771,5280.7058,5452.2125,21277521100,384382456961.0000
2021-03-05,sh.000300,5191.9699,5307.8203,5174.2458,5262.7958,5280.7058,20262795600,352539774294.9000
2021-03-08,sh.000300,5299.7907,5326.2602,5079.7984,5080.0246,5262.7958,23023163500,407133802141.7000
2021-03-09,sh.000300,5066.1546,5094.3110,4917.9090,4970.9994,5080.0246,23071100400,414415213806.0000
2021-03-10,sh.000300,5047.0589,5055.2785,4981.6161,5003.6121,4970.9994,16992849000,309577408714.9000
2021-03-11,sh.000300,5024.5586,5138.4146,5020.5784,5128.2156,5003.6121,18960076600,333859199678.6000
2021-03-12,sh.000300,5153.6740,5153.6740,5086.8234,5146.3786,5128.2156,20102058900,323237751413.4000
2021-03-15,sh.000300,5116.1228,5120.8757,4992.3989,5035.5441,5146.3786,20415308400,330740513807.9000
2021-03-16,sh.000300,5054.4089,5084.3085,5009.9510,5079.3624,5035.5441,16139005400,271755048563.6000
2021-03-17,sh.000300,5062.7706,5123.5452,5020.1255,5100.8581,5079.3624,14916237600,263492417709.0000
2021-03-18,sh.000300,5114.5872,5160.4566,5111.1294,5141.7681,5100.8581,14290151800,260930046844.7000
2021-03-19,sh.000300,5068.5319,5089.9175,4980.7609,5007.0907,5141.7681,16417484900,282974489237.2000
2021-03-22,sh.000300,5008.3953,5071.3378,4996.5410,5057.1520,5007.0907,16740263200,264209098943.0000
2021-03-23,sh.000300,5057.0632,5064.0200,4966.5340,5009.2459,5057.1520,15801396700,255755377659.6000
2021-03-24,sh.000300,4985.4013,5024.3274,4919.8932,4928.6853,5009.2459,15938598200,265970020152.0000
2021-03-25,sh.000300,4904.0683,4950.7608,4883.6615,4926.3469,4928.6853,13294518900,219782049461.7000
2021-03-26,sh.000300,4953.9453,5050.8292,4953.9453,5037.9899,4926.3469,14592669700,273901922431.0000
2021-03-29,sh.000300,5052.2634,5086.6543,5010.3902,5046.8773,5037.9899,14338821500,266176599970.5000
2021-03-30,sh.000300,5043.0952,5106.0365,5032.7950,5094.7291,5046.8773,13861856000,254928014461.3000
2021-03-31,sh.000300,5085.9497,5085.9497,5015.6070,5048.3607,5094.7291,14133574300,241058485554.4000
2021-04-01,sh.000300,5059.9359,5115.4286,5056.8718,5110.7768,5048.3607,12032489000,211493324391.1000
2021-04-02,sh.000300,5129.8545,5169.8312,5116.3472,5161.5569,5110.7768,12700225400,248060376224.1000
2021-04-06,sh.000300,5178.6401,5181.1490,5125.3301,5140.3418,5161.5569,10983421000,213852444065.4000
2021-04-07,sh.000300,5141.6556,5141.6556,5065.1932,5103.7428,5140.3418,14576374800,246271190296.5000
2021-04-08,sh.000300,5078.2627,5129.1318,5062.0725,5112.2086,5103.7428,14177104700,228422004674.7000
2021-04-09,sh.000300,5100.0422,5100.0422,5022.0926,5035.3374,5112.2086,12841650900,221519791677.6000
2021-04-12,sh.000300,5026.9791,5045.6018,4933.0126,4947.7459,5035.3374,15264431400,267218195772.7000
2021-04-13,sh.000300,4949.8074,4994.5404,4924.1979,4939.6438,4947.7459,13291935800,225753230649.0000
2021-04-14,sh.000300,4945.6857,4987.1191,4940.2686,4980.6279,4939.6438,12086083800,221036276090.0000
2021-04-15,sh.000300,4969.9099,4969.9099,4900.3033,4948.9741,4980.6279,10882938400,213820884103.5000
2021-04-16,sh.000300,4966.8999,4979.1731,4917.9596,4966.1811,4948.9741,11123992400,213389173713.5000
2021-04-19,sh.000300,4966.4090,5088.2106,4940.7473,5087.0165,4966.1811,15476982400,307899776737.5000
2021-04-20,sh.000300,5065.7757,5119.8586,5058.9247,5083.3654,5087.0165,13654170000,276640588159.1000
2021-04-21,sh.000300,5055.2398,5110.5623,5047.9916,5098.7449,5083.3654,12463727700,242574995256.0000
2021-04-22,sh.000300,5114.2799,5119.2246,5067.1382,5089.2435,5098.7449,12116764500,241488845756.1000
2021-04-23,sh.000300,5088.8263,5149.9825,5086.4914,5135.4534,5089.2435,12205699100,264345183118.9000
2021-04-26,sh.000300,5156.5941,5181.1066,5072.9585,5077.2372,5135.4534,15138196700,325760384278.3000
2021-04-27,sh.000300,5076.6415,5095.9842,5042.6099,5090.5195,5077.2372,12396183700,254738009833.6000
2021-04-28,sh.000300,5073.9728,5119.4455,5059.2628,5119.2421,5090.5195,12062031800,272182521893.2000
2021-04-29,sh.000300,5128.2795,5170.5852,5113.6484,5164.1692,5119.2421,14009248000,294112454366.3000
2021-04-30,sh.000300,5156.3557,5163.2517,5094.9285,5123.4890,5164.1692,16012162100,315075102884.9000
2021-05-06,sh.000300,5098.8006,5132.8986,5037.4083,5061.1244,5123.4890,15882263000,323258264641.5000
2021-05-07,sh.000300,5073.4554,5093.7471,4996.0370,4996.0527,5061.1244,17225832100,304638402155.0000
2021-05-10,sh.000300,5001.4371,5019.3927,4953.6965,4992.4220,4996.0527,17082058500,282656808853.4000
2021-05-11,sh.000300,4956.0794,5033.4938,4925.9152,5023.0595,4992.4220,15152649700,270931616512.9000
2021-05-12,sh.000300,5003.8171,5051.1682,4995.4048,5044.5481,5023.0595,12661908600,228344006493.0000
2021-05-13,sh.000300,4992.3519,5022.0836,4975.4462,4992.9738,5044.5481,13227940600,237821404345.3000
2021-05-14,sh.000300,5007.6286,5112.9838,4981.2948,5110.5901,4992.9738,15942618000,318802786822.9000
2021-05-17,sh.000300,5115.3063,5206.6947,5115.3063,5184.9853,5110.5901,15388963400,335439913424.1000
2021-05-18,sh.000300,5190.9345,5201.6721,5156.7924,5187.6013,5184.9853,11840426100,238182265921.9000
2021-05-19,sh.000300,5173.1666,5193.5574,5151.6392,5172.2720,5187.6013,11872998300,250736278155.8000
2021-05-20,sh.000300,5167.0546,5201.5935,5152.0358,5186.4120,5172.2720,13845477500,277088462047.3000
2021-05-21,sh.000300,5199.1285,5216.1615,5123.1171,5134.1483,5186.4120,12476848500,268053627530.6000
2021-05-24,sh.000300,5138.8149,5155.5875,5092.3894,5155.5875,5134.1483,12674233600,278513133226.0000
2021-05-25,sh.000300,5165.0361,5324.3609,5161.5238,5318.4780,5155.5875,18299683900,404683305641.1000
2021-05-26,sh.000300,5326.1169,5344.2837,5308.7389,5320.5927,5318.4780,16960709600,346444644792.8000
2021-05-27,sh.000300,5311.3726,5378.4764,5286.0500,5338.2329,5320.5927,14846285500,311893705935.1000
2021-05-28,sh.000300,5338.7278,5360.2774,5288.6515,5321.0886,5338.2329,16460580600,330711896344.2000
2021-05-31,sh.000300,5318.0825,5331.6294,5281.6851,5331.5696,5321.0886,14460326900,321450798233.5000
2021-06-01,sh.000300,5320.4745,5343.7529,5269.2590,5341.6798,5331.5696,14383147400,321845842153.4000
2021-06-02,sh.000300,5348.3440,5352.6404,5266.7852,5289.9736,5341.6798,13775431900,296176177153.5000
2021-06-03,sh.000300,5285.7098,5314.3691,5255.0719,5255.2855,5289.9736,14196887800,285448632488.9000
2021-06-04,sh.000300,5228.2761,5334.4899,5221.2291,5282.2772,5255.2855,14473208700,292326048775.5000
2021-06-07,sh.000300,5284.8907,5286.8424,5242.9481,5277.6271,5282.2772,12770497100,280463260583.2000
2021-06-08,sh.000300,5276.9711,5319.0406,5201.1404,5232.1165,5277.6271,13055953200,304042218266.2000
2021-06-09,sh.000300,5224.9496,5253.3555,5215.3506,5236.4493,5232.1165,12182032100,255075448703.0000
2021-06-10,sh.000300,5236.4691,5299.5299,5229.5182,5271.4661,5236.4493,13899196700,301454334609.8000
2021-06-11,sh.000300,5275.7456,5276.1039,5213.5991,5224.7030,5271.4661,18080717300,365363494541.8000
2021-06-15,sh.000300,5218.5648,5225.5021,5137.4090,5166.5597,5224.7030,14288005800,330616618621.5000
2021-06-16,sh.000300,5163.2493,5164.5192,5076.0222,5080.4909,5166.5597,12514798500,298286772933.4000
2021-06-17,sh.000300,5074.3839,5123.3651,5073.8211,5101.8924,5080.4909,12045251800,281927280723.3000
2021-06-18,sh.000300,5104.9297,5128.0309,5064.9208,5102.4657,5101.8924,14858580500,356697096115.9000
2021-06-21,sh.000300,5088.0893,5123.7827,5058.5699,5090.3854,5102.4657,13218451600,331527114639.0000
2021-06-22,sh.000300,5106.0743,5125.8186,5086.2776,5122.1583,5090.3854,13041675300,313690367125.4000
2021-06-23,sh.000300,5127.1910,5171.0330,5109.7571,5147.3938,5122.1583,13635605800,358765666329.7000
2021-06-24,sh.000300,5156.5638,5160.4346,5120.5844,5155.9738,5147.3938,12668562500,312607422609.3000
2021-06-25,sh.000300,5159.8017,5251.6076,5157.4758,5239.9684,5155.9738,15493106100,368265641241.1000
2021-06-28,sh.000300,5253.6081,5260.6372,5226.2201,5251.7604,5239.9684,13319378300,337452771675.6000
2021-06-29,sh.000300,5248.5249,5248.5249,5182.6771,5190.5445,5251.7604,12516299700,314896843024.3000
2021-06-30,sh.000300,5189.3797,5231.4262,5186.6250,5224.0410,5190.5445,10375267100,281015504940.5000
2021-07-01,sh.000300,5241.2039,5252.2642,5190.8762,5229.6642,5224.0410,12724062000,324097400267.5000
2021-07-02,sh.000300,5186.6613,5186.6613,5074.3621,5081.1172,5229.6642,13042642400,342578961248.3000
2021-07-05,sh.000300,5073.7787,5098.2305,5048.0040,5085.7924,5081.1172,13121158900,335197786629.8000
2021-07-06,sh.000300,5089.7780,5092.2066,5028.5058,5083.1043,5085.7924,14065522000,362828901848.9000
2021-07-07,sh.000300,5052.4204,5152.7711,5045.4056,5140.4899,5083.1043,14854906000,336731403375.7000
2021-07-08,sh.000300,5149.3095,5151.2171,5078.9295,5088.2566,5140.4899,17390100800,397879869879.7000
2021-07-09,sh.000300,5063.1480,5081.4086,5006.4115,5069.4361,5088.2566,16065322600,352845583768.9000
2021-07-12,sh.000300,5108.3783,5159.4115,5070.3188,5132.7088,5069.4361,20621203900,437203145943.3000
2021-07-13,sh.000300,5128.6138,5154.0508,5114.9430,5142.0991,5132.7088,16648220900,361328491653.3000
2021-07-14,sh.000300,5130.7522,5130.7522,5075.1252,5083.0849,5142.0991,18835272000,372568110291.6000
2021-07-15,sh.000300,5073.2634,5153.8056,5067.6767,5151.4626,5083.0849,18107710300,372484081122.6000
2021-07-16,sh.000300,5140.9040,5140.9040,5090.6321,5094.7727,5151.4626,16995598200,362594258079.0000
2021-07-19,sh.000300,5083.7276,5120.8235,5047.6234,5113.4945,5094.7727,15319958900,340322623792.1000
2021-07-20,sh.000300,5080.2158,5114.0033,5067.8619,5108.9941,5113.4945,12930004400,283543130755.2000
2021-07-21,sh.000300,5122.7843,5160.5447,5122.3046,5144.0428,5108.9941,16797646900,390275519305.4000
2021-07-22,sh.000300,5150.3859,5171.2096,5137.8795,5151.7517,5144.0428,18555686400,418221654806.0000
2021-07-23,sh.000300,5145.4308,5145.4308,5079.9973,5089.2282,5151.7517,21653684700,435521169695.0000
2021-07-26,sh.000300,5067.3072,5067.3072,4859.6031,4925.2990,5089.2282,22811171000,495153655116.7000
2021-07-27,sh.000300,4924.2816,4940.8600,4749.0327,4751.3130,4925.2990,23663122500,521146117041.1000
2021-07-28,sh.000300,4714.2948,4785.6567,4663.9009,4760.4826,4751.3130,19263439300,419706155162.8000
2021-07-29,sh.000300,4845.7603,4857.9709,4800.0125,4850.2746,4760.4826,17332205400,415676120877.6000
2021-07-30,sh.000300,4825.7002,4825.7002,4761.0376,4811.1695,4850.2746,18234977600,420943935061.8000
2021-08-02,sh.000300,4794.8192,4938.8154,4761.4593,4933.7360,4811.1695,22719491800,524659449295.5000
2021-08-03,sh.000300,4909.2325,4957.0291,4890.8495,4934.4583,4933.7360,20353336000,471194128401.9000
2021-08-04,sh.000300,4927.7358,4979.2911,4919.6569,4978.8479,4934.4583,17546646100,425801406611.8000
2021-08-05,sh.000300,4946.1668,4997.1397,4921.9382,4948.6703,4978.8479,16738182900,398772206808.2000
2021-08-06,sh.000300,4943.0427,4944.3486,4891.7968,4921.5647,4948.6703,15417968800,371773603785.1000
2021-08-09,sh.000300,4890.2573,5002.8944,4884.0392,4985.5627,4921.5647,18243687100,408897062935.4000
2021-08-10,sh.000300,4977.8164,5043.7608,4941.2399,5043.1480,4985.5627,16705190200,410098755610.3000
2021-08-11,sh.000300,5037.0819,5059.7887,5009.9782,5015.3406,5043.1480,18226607400,373386347207.4000
2021-08-12,sh.000300,4998.0733,5016.2628,4962.9850,4973.3509,5015.3406,16822373300,361828381964.4000
2021-08-13,sh.000300,4958.7577,4993.7432,4921.2812,4945.9829,4973.3509,15831432100,352459069035.5000
2021-08-16,sh.000300,4935.9229,4973.3761,4931.3691,4941.0676,4945.9829,16195337300,340735120174.7000
2021-08-17,sh.000300,4935.0044,4967.5648,4823.3923,4837.4034,4941.0676,18757347200,388457131504.0000
2021-08-18,sh.000300,4838.4706,4909.5409,4818.9013,4894.2384,4837.4034,19747437800,395792165759.8000
2021-08-19,sh.000300,4886.5640,4893.4670,4839.5681,4862.1394,4894.2384,20171171900,397424964846.0000
2021-08-20,sh.000300,4817.4937,4835.1530,4720.8257,4769.2678,4862.1394,17763581000,404938035667.4000
2021-08-23,sh.000300,4777.7347,4843.8193,4764.0089,4835.8782,4769.2678,16757909300,389599126282.0000
2021-08-24,sh.000300,4844.5925,4906.2036,4842.7476,4888.3902,4835.8782,19788316300,417481426158.2000
2021-08-25,sh.000300,4890.5211,4899.7651,4865.7646,4898.1572,4888.3902,18944801600,371868197458.6000
2021-08-26,sh.000300,4892.2044,4892.2044,4798.6954,4801.6094,4898.1572,19761738700,368987718505.9000
2021-08-27,sh.000300,4794.9740,4863.4692,4793.5908,4827.0433,4801.6094,18331021100,368421410281.2000
2021-08-30,sh.000300,4847.0348,4849.1598,4787.1999,4813.2703,4827.0433,21963575700,477182071719.8000
2021-08-31,sh.000300,4803.0854,4821.7564,4740.7524,4805.6099,4813.2703,23511865800,460805653996.0000
2021-09-01,sh.000300,4804.6863,4906.4024,4763.2992,4869.4587,4805.6099,32672108000,568819748405.8000
2021-09-02,sh.000300,4865.8218,4892.7049,4845.6246,4869.4113,4869.4587,26785801300,465954132797.1000
2021-09-03,sh.000300,4875.0656,4886.5477,4828.6991,4843.0624,4869.4113,26809189600,466430119699.6000
2021-09-06,sh.000300,4841.0623,4944.4497,4837.7859,4933.7262,4843.0624,24050724500,452756275291.9000
2021-09-07,sh.000300,4932.9759,5005.9606,4915.6119,4992.8294,4933.7262,24417851900,417759639120.9000
2021-09-08,sh.000300,4986.7953,5013.9764,4955.8876,4972.1324,4992.8294,26461531500,428591077708.1000
2021-09-09,sh.000300,4952.4924,4970.1470,4929.9501,4970.0133,4972.1324,25653021700,401675689275.8000
2021-09-10,sh.000300,4967.9759,5042.7994,4962.3707,5013.5219,4970.0133,28830435200,472762533239.2000
2021-09-13,sh.000300,5006.7748,5029.7237,4964.9599,4991.6598,5013.5219,24991529800,433329627421.1000
2021-09-14,sh.000300,4989.8348,5000.9772,4907.3159,4917.1617,4991.6598,24559040200,417245830782.2000
2021-09-15,sh.000300,4903.8471,4903.8471,4843.1158,4867.3187,4917.1617,18798473000,363256653878.3000
2021-09-16,sh.000300,4866.7936,4879.5306,4806.1442,4807.6978,4867.3187,21675209900,393517267165.6000
2021-09-17,sh.000300,4797.1129,4857.9580,4786.0876,4855.9402,4807.6978,20195812700,360397420086.7000
2021-09-22,sh.000300,4770.7323,4830.8496,4765.2301,4821.7675,4855.9402,19122037600,311952989432.1000
2021-09-23,sh.000300,4848.2223,4877.3359,4837.5571,4853.1957,4821.7675,22815106400,362140919563.0000
2021-09-24,sh.000300,4845.6380,4897.0596,4838.5352,4849.4277,4853.1957,20769329000,361849453197.3000
2021-09-27,sh.000300,4870.8482,4922.5626,4852.1997,4877.3698,4849.4277,21596703000,426083025417.5000
2021-09-28,sh.000300,4869.0845,4901.3114,4846.6306,4883.8280,4877.3698,17689088000,321272191534.0000
2021-09-29,sh.000300,4846.0212,4868.0678,4799.8770,4833.9281,4883.8280,18817136600,331841767748.9000
2021-09-30,sh.000300,4843.9531,4876.0728,4843.9531,4866.3826,4833.9281,14611389600,283254685232.2000
2021-10-08,sh.000300,4915.7305,4937.0918,4891.6249,4929.9409,4866.3826,16896807700,343635835306.4000
2021-10-11,sh.000300,4941.2918,4983.7294,4930.7132,4936.1918,4929.9409,16351162400,315186321382.1000
2021-10-12,sh.000300,4920.6596,4925.4883,4840.7700,4883.8369,4936.1918,16807933700,299424238601.1000
2021-10-13,sh.000300,4880.1440,4953.3749,4869.8307,4940.1089,4883.8369,13114281300,280044666628.4000
2021-10-14,sh.000300,4934.2575,4953.9231,4903.2498,4913.6123,4940.1089,11955701300,249151666554.2000
2021-10-15,sh.000300,4896.5578,4939.8153,4881.0136,4932.1084,4913.6123,14282200100,300728491201.2000
2021-10-18,sh.000300,4922.5137,4922.5137,4844.9383,4874.7753,4932.1084,14124519900,302539444437.0000
2021-10-19,sh.000300,4869.3907,4928.1433,4868.8106,4922.7232,4874.7753,13526649300,282928243806.8000
2021-10-20,sh.000300,4926.7727,4944.0216,4898.3651,4910.1846,4922.7232,14153318300,279747732455.1000
2021-10-21,sh.000300,4914.7378,4946.1764,4893.8525,4928.0156,4910.1846,14889815400,274802962494.9000
2021-10-22,sh.000300,4934.8698,4989.8870,4934.8698,4959.7254,4928.0156,14392622800,289252612199.9000
2021-10-25,sh.000300,4940.8962,4981.6499,4930.1120,4979.5235,4959.7254,14186149000,299408232157.6000
2021-10-26,sh.000300,4983.2383,5002.5746,4953.4787,4963.0984,4979.5235,14088894300,301786229740.4000
2021-10-27,sh.000300,4949.2269,4949.2269,4884.9418,4898.1644,4963.0984,14711159300,299460469414.7000
2021-10-28,sh.000300,4882.5858,4898.6576,4846.2779,4864.1380,4898.1644,15664947200,316631709566.3000
2021-10-29,sh.000300,4861.2667,4908.7701,4855.7593,4908.7701,4864.1380,15988735300,368731987310.2000
2021-11-01,sh.000300,4878.1276,4908.2056,4858.2485,4890.6851,4908.7701,17158397400,379730767559.0000
2021-11-02,sh.000300,4886.1849,4911.2266,4797.8990,4839.8457,4890.6851,18543768800,385731879817.5000
2021-11-03,sh.000300,4835.8093,4858.7133,4804.3657,4821.1119,4839.8457,14276382000,302269934656.2000
2021-11-04,sh.000300,4841.0912,4873.9394,4834.7433,4868.7419,4821.1119,13259297000,308688054573.6000
2021-11-05,sh.000300,4858.8999,4889.6835,4841.7442,4842.3458,4868.7419,14778935900,312070841453.0000
2021-11-08,sh.000300,4841.1527,4866.0822,4827.6892,4848.1795,4842.3458,13739826400,295893824000.4000
2021-11-09,sh.000300,4858.2525,4870.7905,4818.5386,4846.7444,4848.1795,11837552600,261645065376.2000
2021-11-10,sh.000300,4832.8006,4832.8006,4753.9959,4821.1925,4846.7444,13511817900,301058966270.5000
2021-11-11,sh.000300,4814.7655,4898.6529,4809.1109,4898.6529,4821.1925,16048486300,323624626069.0000
2021-11-12,sh.000300,4902.9289,4909.0839,4875.3492,4888.3749,4898.6529,13266296900,271773244503.0000
2021-11-15,sh.000300,4894.4119,4906.3301,4863.3960,4882.3777,4888.3749,12182314900,272997748910.2000
2021-11-16,sh.000300,4880.8964,4915.3717,4876.5004,4883.3206,4882.3777,12725440600,284094590893.0000
2021-11-17,sh.000300,4883.2481,4891.5232,4864.5198,4885.7544,4883.3206,10845922300,246177916948.6000
2021-11-18,sh.000300,4871.4216,4871.4216,4830.4123,4837.6185,4885.7544,11448056500,244484713797.1000
2021-11-19,sh.000300,4832.0595,4892.8093,4829.5665,4890.0575,4837.6185,12719831200,266280681863.6000
2021-11-22,sh.000300,4895.3875,4918.9957,4893.2732,4912.3990,4890.0575,13809283600,316148811480.0000
2021-11-23,sh.000300,4905.7587,4927.5211,4896.8781,4913.3457,4912.3990,15430441100,301022146081.1000
2021-11-24,sh.000300,4914.0266,4935.4885,4899.6112,4916.6579,4913.3457,13715067300,289707337708.6000
2021-11-25,sh.000300,4917.6055,4921.3333,4891.7280,4896.4416,4916.6579,11598403100,255450994352.1000
2021-11-26,sh.000300,4886.9516,4886.9516,4850.8114,4860.1265,4896.4416,12036897400,243041335647.2000
2021-11-29,sh.000300,4820.0053,4858.5322,4818.7058,4851.4230,4860.1265,13362686200,285995221656.8000
2021-11-30,sh.000300,4857.1830,4871.2528,4810.2192,4832.0260,4851.4230,12963059600,279268234018.0000
2021-12-01,sh.000300,4831.8885,4844.5242,4823.9254,4843.8510,4832.0260,12308678900,255968912362.1000
2021-12-02,sh.000300,4839.9137,4866.8505,4830.3228,4856.1630,4843.8510,14808852100,278051726155.7000
2021-12-03,sh.000300,4856.9802,4901.0175,4853.3505,4901.0175,4856.1630,14405962600,300052698342.0000
2021-12-06,sh.000300,4909.4292,4943.9032,4888.6927,4892.6209,4901.0175,17361568300,333405791014.9000
2021-12-07,sh.000300,4930.8261,4934.0973,4895.2178,4922.1015,4892.6209,17905346000,340617766237.8000
2021-12-08,sh.000300,4934.4056,4995.9298,4915.7898,4995.9298,4922.1015,15749055900,329064831238.9000
2021-12-09,sh.000300,5000.6871,5114.5012,4999.4097,5078.6901,4995.9298,22056877600,425680958779.1000
2021-12-10,sh.000300,5046.2677,5060.0554,5035.8087,5055.1172,5078.6901,19369515400,356917625379.5000
2021-12-13,sh.000300,5090.0207,5143.8410,5079.7276,5083.8007,5055.1172,21180159600,426376532477.1000
2021-12-14,sh.000300,5066.3497,5075.2138,5038.8583,5049.6953,5083.8007,15910779000,318685538073.5000
2021-12-15,sh.000300,5036.2840,5060.3680,5003.7776,5005.8991,5049.6953,15052975200,291072568760.8000
2021-12-16,sh.000300,5006.6105,5034.7321,4987.2247,5034.7321,5005.8991,14405386700,291474766866.2000
2021-12-17,sh.000300,5021.3385,5022.1067,4954.7592,4954.7599,5034.7321,14900539900,297943311186.6000
2021-12-20,sh.000300,4934.9662,4971.6727,4872.6846,4880.4178,4954.7599,16967569000,317536919390.0000
2021-12-21,sh.000300,4876.5141,4917.7994,4872.9491,4913.4853,4880.4178,14333989800,259023177322.6000
2021-12-22,sh.000300,4924.5771,4936.6731,4903.1652,4914.4544,4913.4853,13325674000,244642450513.7000
2021-12-23,sh.000300,4924.2912,4948.7389,4906.7473,4948.7389,4914.4544,13955540600,263359754800.7000
2021-12-24,sh.000300,4953.0616,4964.9064,4905.9785,4921.3449,4948.7389,14267332300,290483663506.4000
2021-12-27,sh.000300,4918.1462,4939.6890,4894.1598,4919.3238,4921.3449,12410095200,254421525172.7000
2021-12-28,sh.000300,4923.6917,4959.1448,4913.5983,4955.9644,4919.3238,13045775700,276316732181.2000
2021-12-29,sh.000300,4958.6455,4958.6455,4883.4804,4883.4804,4955.9644,11358700200,273225467112.2000
2021-12-30,sh.000300,4882.1561,4940.1780,4878.6478,4921.5109,4883.4804,12161717800,268022477311.8000
2021-12-31,sh.000300,4937.4630,4950.3639,4923.1392,4940.3733,4921.5109,12131373700,266975388723.2000
2022-01-04,sh.000300,4957.9835,4961.4527,4874.5337,4917.7653,4940.3733,15153477600,336516961627.0000
2022-01-05,sh.000300,4907.9347,4916.2822,4851.9835,4868.1202,4917.7653,17881610000,363944528847.9000
2022-01-06,sh.000300,4842.1560,4857.5596,4786.4330,4818.2318,4868.1202,15766582600,321750076549.2000
2022-01-07,sh.000300,4824.3181,4856.6522,4818.1931,4822.3689,4818.2318,18713941300,332218950735.0000
2022-01-10,sh.000300,4812.2300,4844.3928,4780.8191,4844.0451,4822.3689,15621169600,305033816783.5000
2022-01-11,sh.000300,4840.0087,4850.8790,4791.8854,4797.7735,4844.0451,14692800400,286445756033.7000
2022-01-12,sh.000300,4818.8902,4852.7314,4810.9190,4845.5787,4797.7735,14320020400,293153042845.2000
2022-01-13,sh.000300,4853.0314,4853.0632,4765.2416,4765.9191,4845.5787,14251965300,288799117043.3000
2022-01-14,sh.000300,4743.9124,4764.0522,4723.9428,4726.7317,4765.9191,14686312600,281828448517.4000
2022-01-17,sh.000300,4728.7595,4775.2385,4726.7083,4767.2762,4726.7317,11529569100,263788241676.0000
2022-01-18,sh.000300,4766.7811,4826.3003,4747.9200,4813.3472,4767.2762,15087080200,282749393138.7000
